time,NAO,BLO,EOF3,EOF4,EOF5,EOF6,EOF7,EOF8,EOF9,EOF10
1979-12-31 12:00:00,-1.8684031,-0.7554126,0.7293002,0.21855795,0.16324535,1.3478636,-2.1919873,-0.21365766,0.3986992,-1.4171208
1980-01-01 12:00:00,-1.310684,-0.51331854,0.75941217,0.22545114,0.10625092,1.089799,-1.2678761,-0.94814026,0.4331097,-1.853231
1980-01-02 12:00:00,-0.6468058,0.09487844,0.677023,-0.021751318,-0.08679533,0.78502655,-0.6527651,-1.3373935,1.4888178,-1.8711244
1980-01-03 12:00:00,-0.26600897,0.24026804,0.52086747,-0.33233067,0.032109693,0.03533099,-0.64892966,-1.2268356,2.6458426,-0.8648456
1980-01-04 12:00:00,-0.21120323,0.095777236,0.1976682,-0.14351419,1.0183659,-0.20475799,-1.8658636,-0.61056376,0.78770286,2.3931844
1980-01-05 12:00:00,-0.17194346,0.67731446,-0.3802385,0.3316545,0.86894727,0.5896083,-1.149204,-0.78606904,-0.7687358,0.9003986
1980-01-06 12:00:00,-0.5105831,1.0194927,-0.611118,-0.51585466,1.3023872,0.2576775,-0.18767473,-0.27559716,0.19759053,-0.14112219
1980-01-07 12:00:00,-0.24836883,1.6584499,-0.64794666,-0.836031,1.0087268,1.4874095,-0.436873,0.24010096,-0.524738,0.43585134
1980-01-08 12:00:00,0.11371263,1.5617007,-1.187669,-1.2624761,0.6260358,1.0059257,0.6191922,0.67627734,0.2468045,-0.3433318
1980-01-09 12:00:00,0.39397913,1.3880415,-0.8581712,-1.6601089,0.9683462,1.262084,0.3058861,1.2451247,0.058331225,0.35917217
1980-01-10 12:00:00,0.46969223,1.7268378,-0.49173698,-1.3773173,0.68210876,1.3652871,-0.3329617,1.4375205,0.73852617,0.5667788
1980-01-11 12:00:00,0.03464207,2.3156188,-0.25207686,-0.7563804,-1.0118475,2.1961808,-1.2573376,1.4825273,-0.29198837,1.6267023
1980-01-12 12:00:00,-0.4187488,2.5931387,0.33141154,-1.1275381,-1.9002926,-0.06067547,0.021460697,1.2844877,0.6388483,-0.2002993
1980-01-13 12:00:00,-1.3727571,1.7990713,1.0381436,-0.9592021,-0.8926581,-1.3234116,-0.18297169,2.4740973,-1.7018692,1.3995858
1980-01-14 12:00:00,-2.320944,1.1397762,0.65407205,-0.87291306,-1.5008351,0.024680223,0.96690774,0.7374652,-3.7867062,0.25950947
1980-01-15 12:00:00,-2.062712,0.8823045,0.59091043,-1.4115925,-2.4322948,0.29375106,1.0179791,-1.382225,-2.3170333,-0.986587
1980-01-16 12:00:00,-1.1505038,0.67516345,0.5572143,-0.6791907,-2.549051,0.7381251,0.53917724,-1.9946831,-0.80655766,-1.0216048
1980-01-17 12:00:00,-0.49970698,0.07619744,0.035133064,-0.08040104,-3.2116392,0.2693105,0.37451363,-1.7902162,-0.640793,-2.2766604
1980-01-18 12:00:00,-0.29688346,-0.6723898,-1.1064436,-0.4883993,-3.0370283,-0.11870778,0.35990998,-1.424082,-0.1892254,-2.5209756
1980-01-19 12:00:00,-0.21180516,-0.7659671,-1.7092357,-1.088837,-2.033419,-0.08292613,-0.44936478,-1.1768882,0.28158307,-1.0111449
1980-01-20 12:00:00,-0.4656832,-0.8037773,-1.617901,-1.2346448,-0.94933987,-0.45394284,-1.1386102,-0.37983418,0.95448256,0.22952345
1980-01-21 12:00:00,-1.4770029,-0.8438999,-1.3533654,-1.5166248,0.57102287,-1.2532473,-1.9314159,0.8587813,0.9657947,1.9039849
1980-01-22 12:00:00,-2.3309197,-0.86726993,-1.6187863,-1.4020361,0.5971179,-0.6008784,-1.1312454,1.6314995,-0.5889778,2.0583906
1980-01-23 12:00:00,-2.6489954,-1.2088389,-2.1339827,-1.1443923,-0.43481484,-0.18263479,0.47601336,2.049081,-0.25954244,1.1503336
1980-01-24 12:00:00,-2.790682,-0.67230505,-2.216013,-0.54326874,1.2609566,-0.64397335,0.6185955,2.1258988,2.0616634,0.2642355
1980-01-25 12:00:00,-2.2337058,0.2159292,-1.4502044,1.0703504,2.6901143,0.8331685,-0.19702803,1.6866649,0.31850693,-0.08052997
1980-01-26 12:00:00,-2.196807,0.28694734,-0.886907,1.9092466,2.055794,1.5019253,0.5978369,0.65138423,-0.17502825,-0.39813328
1980-01-27 12:00:00,-2.211358,0.27093935,-1.1429944,2.3488111,1.3413968,1.651931,0.52195334,0.823676,0.1063594,-0.8194425
1980-01-28 12:00:00,-1.9712049,0.24095143,-1.5397131,2.6446586,1.3113409,0.66624516,0.8653573,0.8723438,0.19165939,-0.60357875
1980-01-29 12:00:00,-1.7044694,-0.27889735,-1.6535485,2.1940277,1.2620249,0.8421695,0.76083755,1.3939579,-0.23386292,-0.40089488
1980-01-30 12:00:00,-1.9846952,-1.4380699,-1.5090222,1.2856901,1.2965059,0.2039312,0.58401877,1.5976439,-0.111553736,-0.2550543
1980-01-31 12:00:00,-2.2982268,-2.128569,-0.7282363,0.8158738,1.2644296,0.7085958,-0.8715834,1.4271855,-1.3113735,0.1949658
1980-02-01 12:00:00,-2.161062,-2.004023,-0.55739254,1.0629485,1.1050768,0.343201,-1.0250773,1.313202,0.32348457,-2.339915
1980-02-02 12:00:00,-2.14686,-1.9037737,0.07662699,0.97670835,1.1571659,-0.18141213,-1.5071329,1.5228206,1.2320834,-1.145003
1980-02-03 12:00:00,-1.7060723,-1.4458883,0.40697628,1.2561796,0.6171944,-0.20607938,-2.118173,1.4246722,0.9407316,-1.3136264
1980-02-04 12:00:00,-1.1418244,-1.5034975,-0.05437716,1.1950192,0.027221093,-0.29991698,-1.3291876,0.44705015,1.6564547,-1.2520639
1980-02-05 12:00:00,-0.9699885,-1.0586927,-0.51979375,0.71121806,-0.49744242,-0.22505993,-1.6007515,0.18708096,1.2490547,-0.41404358
1980-02-06 12:00:00,-0.9376639,-0.51451075,-1.2795789,0.6840988,-0.9464907,0.5856137,-2.0367599,0.01580868,1.0015259,0.056240935
1980-02-07 12:00:00,-0.94254285,-0.36427274,-2.233394,0.7746694,-1.6557963,0.40774265,-0.97925675,-0.18189725,1.6913365,-0.18579276
1980-02-08 12:00:00,-0.97272515,-0.13368995,-2.1695218,0.7561436,-1.5683873,-0.61164695,-0.61601615,0.24785572,1.078987,0.75719595
1980-02-09 12:00:00,-1.1424992,0.058347117,-1.8635533,0.883995,-0.939818,-0.59659934,-1.1175003,0.979519,-0.057183936,1.3377559
1980-02-10 12:00:00,-1.528619,0.45440602,-1.3636743,1.025981,-0.34997872,-0.4744315,-1.0790439,1.6676655,0.16119774,0.3947623
1980-02-11 12:00:00,-1.5995208,0.6269233,-0.98325473,0.769807,0.19768731,-0.59306663,-0.6157614,1.8375489,1.0479226,-0.3419234
1980-02-12 12:00:00,-1.4203904,0.6826015,-0.9057339,1.0095844,0.48604536,-0.43183088,-0.8429984,1.9445723,1.1934077,-0.1859346
1980-02-13 12:00:00,-1.0896977,0.08742869,-0.7649965,1.603836,0.018863916,-0.6277762,-1.6280484,1.3131508,0.7369714,-0.794312
1980-02-14 12:00:00,-0.69201833,-0.16699697,-0.7633016,2.3864367,-0.3245924,-0.38536647,-2.3631432,-0.6433045,-0.28954095,-0.3158759
1980-02-15 12:00:00,-0.2193029,-0.10422025,-1.3435531,2.3716497,0.760347,-0.2642914,-1.8076639,-1.7191936,0.15503031,0.08323402
1980-02-16 12:00:00,0.25599435,0.25251114,-0.99135697,1.5503229,1.0837283,-0.104434505,-0.46257168,-1.2316177,0.6380714,-0.05730707
1980-02-17 12:00:00,0.494843,0.35727173,-0.5888769,-0.2714182,0.74143714,-1.4444923,0.5711064,-0.5289891,2.5102332,0.29922205
1980-02-18 12:00:00,0.34017634,1.0151317,0.23478447,-1.282464,1.7680709,-1.8650991,-0.19056389,0.3933062,0.60522574,1.2078832
1980-02-19 12:00:00,1.10909,1.6224505,-0.29013196,-0.95416003,1.1419019,-0.52905554,0.08790045,-0.76874095,-1.3858963,0.52205795
1980-02-20 12:00:00,1.8462857,1.1135905,-1.3415952,-0.9597394,0.2998679,0.07410511,-0.05879686,-1.0073887,-0.12105333,0.40803626
1980-02-21 12:00:00,1.8520267,0.9058266,-1.3011622,-1.2519135,0.5743512,-1.0897906,-0.38191667,-0.896821,1.1866869,0.8555235
1980-02-22 12:00:00,1.6450171,1.6463501,-0.92776597,-0.35493553,1.4993472,-0.29797614,-2.2119284,0.08153043,-0.98672956,1.9627155
1980-02-23 12:00:00,1.9230684,2.4920058,-1.0149822,0.2086426,0.82667166,-0.3869121,-0.57017034,-0.10486545,-0.6641017,0.12989871
1980-02-24 12:00:00,2.0444522,2.2869198,-0.44705573,-1.0945483,0.46193558,-1.1647093,-1.1035234,0.08474979,0.52976847,1.3417821
1980-02-25 12:00:00,1.4171149,1.8486763,0.44517165,-0.79929465,0.29570553,-1.2428333,-1.2688183,0.4534776,0.90091944,0.90296644
1980-02-26 12:00:00,0.567362,1.8714947,0.532879,-0.38968378,0.749252,-1.5144297,-0.8020674,0.9564059,1.3245254,-0.021664143
1980-02-27 12:00:00,0.12219314,1.952846,1.0712348,-0.2290498,0.97035134,-1.9112313,-0.6084492,1.2894753,1.6676604,0.002089423
1980-02-28 12:00:00,-0.19276963,2.0893295,1.5765672,-0.052990466,0.6733436,-1.7333944,-0.44973716,1.1002479,1.4795896,-0.52350336
1980-02-29 12:00:00,-0.85145205,1.0900693,1.2838814,0.49277645,0.23898052,-1.8670709,-0.112933666,0.40939716,1.9231188,0.67944586
1980-03-01 12:00:00,-1.2213058,0.8191229,1.6690189,1.4266368,1.3407501,-1.5423841,0.19202852,0.85362214,0.6181685,1.5217593
1980-03-02 12:00:00,-0.6932175,0.75436515,1.1339067,1.2346901,1.9940199,0.17679203,1.6421992,-0.23161228,-1.2398479,0.20566148
1980-03-03 12:00:00,0.06410309,0.5237499,0.8808476,0.101117134,1.3270481,1.3523599,2.4733596,-1.293566,0.6032496,-1.1085366
1980-03-04 12:00:00,0.72045624,0.30271596,0.770021,-0.36260685,1.1086274,1.2843336,2.0285525,-0.9518701,1.3793734,0.49480298
1980-03-05 12:00:00,1.1938317,-0.06384839,0.56836706,-0.35000536,0.8997937,1.1044029,1.4637126,-0.13232484,-0.2091117,0.30574155
1980-03-06 12:00:00,1.1265182,-1.2661146,0.32225966,-1.5620023,0.52117956,-0.33936813,1.3802905,0.2848099,0.14939582,-0.68070537
1980-03-07 12:00:00,0.5975144,-0.513966,0.6880342,-2.2445939,1.4442103,0.69039035,0.9765357,-0.41539362,-1.3558143,0.21920796
1980-03-08 12:00:00,0.91272527,0.12333138,0.31588238,-1.7828321,0.9469856,1.5451329,0.9185849,-0.5469625,-0.48432907,-0.18910912
1980-03-09 12:00:00,1.0847578,0.002676736,-0.0202212,-1.5443597,1.0389283,1.0463701,1.278466,0.21407068,1.1188415,-0.42854854
1980-03-10 12:00:00,0.87533563,0.23913267,0.3837348,-1.593422,1.5828786,0.57149696,0.29027867,1.0605459,0.9029103,0.5611038
1980-03-11 12:00:00,1.1752692,0.4619193,0.06686868,-1.3255782,0.7835551,0.5503638,-0.21727122,0.8729175,1.7804929,-0.8768948
1980-03-12 12:00:00,0.59738207,-0.36554357,-0.21948038,-2.0244925,1.3215898,-0.47809944,-0.9176766,2.324277,2.3087008,0.6397763
1980-03-13 12:00:00,0.42172828,0.84825736,-0.18537635,-2.4639401,1.355546,1.4846225,-0.48498172,1.3859864,-0.7759402,1.1787076
1980-03-14 12:00:00,0.6174503,1.4183332,-0.85921943,-2.2595043,-0.30095673,1.5124422,-0.17654201,0.09000273,0.03992655,-1.3427215
1980-03-15 12:00:00,0.12986788,1.183449,-1.1130176,-2.6367126,0.03580285,0.06409752,-0.081246264,0.9317097,1.7531246,-0.5534324
1980-03-16 12:00:00,-0.5531444,1.393878,-0.76146567,-2.021866,0.6053028,0.8378836,-0.82221264,1.8413152,0.47349277,2.0641503
1980-03-17 12:00:00,-1.2099253,1.5975261,-0.6203186,-1.6172564,-0.3776558,1.9820002,-0.19386147,0.4017731,-0.9584605,2.3057628
1980-03-18 12:00:00,-1.8325465,1.5125554,-0.89150757,-2.1269326,-1.2138399,0.6693622,0.7696236,-0.6444833,-0.73535526,1.2496512
1980-03-19 12:00:00,-2.725623,1.026687,-0.8487002,-1.642102,-0.5271001,-0.7624525,0.5874816,0.4419388,-0.59219646,1.0042889
1980-03-20 12:00:00,-3.4425678,-0.27736986,-0.6061067,-1.1865488,-1.1248287,0.17046426,0.27630827,0.7742098,-1.3390594,1.7621751
1980-03-21 12:00:00,-3.443615,-1.159768,-1.5584508,-1.4080147,-1.5008653,0.7565883,-0.23577704,0.095486805,-0.90809196,1.4091424
1980-03-22 12:00:00,-3.1691642,-1.1082287,-2.2024236,-1.0901401,-1.5207258,-0.18381684,-0.76233417,-0.9345867,0.431184,-0.07374886
1980-03-23 12:00:00,-2.5938196,-0.85198396,-2.2404127,-0.5153786,-1.4987484,-0.6626539,-1.5204868,-0.9741512,0.27777135,-0.8398698
1980-03-24 12:00:00,-2.1373858,-0.79217756,-1.9541987,-0.29153693,-1.4162712,-0.6681811,-2.4633067,-0.52165824,-0.1332808,-0.52986956
1980-03-25 12:00:00,-1.7653835,-0.9329402,-1.7377092,-0.025160192,-1.283816,-1.0907229,-2.3791778,-0.57119423,0.39275786,-0.41624573
1980-03-26 12:00:00,-1.12377,-0.9298898,-1.878237,0.17358449,-1.1565444,-0.75877583,-1.7367127,-0.2900479,0.99130934,0.65358865
1980-03-27 12:00:00,-0.62526965,-0.8816494,-1.7975214,0.25840083,-1.1644392,-0.052549448,-1.4195979,0.025541332,1.085625,1.6419017
1980-03-28 12:00:00,-0.26683664,-0.6118022,-1.4145173,0.13517095,-1.1101643,0.24788031,-0.91604924,0.50966954,0.40782174,2.1191728
1980-03-29 12:00:00,-0.25024387,-0.3086116,-0.62880135,0.0477176,-0.41750056,0.77933204,-0.7733942,1.2996048,0.3392181,1.348011
1980-03-30 12:00:00,-0.3222409,-0.12848869,-0.5743073,0.34223,-0.01493322,0.8251189,-0.6292806,1.581172,0.986424,0.9583219
1980-03-31 12:00:00,-0.09034903,-0.47442988,-0.53370166,0.66683304,0.43826807,0.51377517,-0.5344545,1.223023,0.9035062,1.086464
1980-04-01 12:00:00,0.0732039,-0.5887374,-0.10541596,0.99764216,0.7933493,0.4692014,-1.012812,0.8350076,0.88212544,1.3930352
1980-04-02 12:00:00,0.23565623,0.017328179,0.27532774,1.3070563,0.9344248,1.3663901,-1.3139554,0.6964888,0.020348854,1.4160733
1980-04-03 12:00:00,0.12672015,1.1414915,0.28716743,1.4213313,0.68889457,1.7730329,-0.7115935,0.05162706,0.25000402,0.7619032
1980-04-04 12:00:00,0.4713064,1.7096492,-0.21497463,0.7884583,0.69414985,1.5458921,0.20764308,-0.26993614,0.6063648,-0.48399
1980-04-05 12:00:00,0.58811104,1.9635725,0.12780787,-0.4439417,0.38191742,0.1488813,0.21438034,0.32996553,1.6930507,-0.33713844
1980-04-06 12:00:00,-0.008824329,1.6616437,0.73203826,-0.68492526,0.16161466,-0.80441755,-0.06948899,1.972522,0.1662971,-0.31350097
1980-04-07 12:00:00,-0.36221904,1.307891,1.1922396,-0.5596887,-0.43569168,0.4324802,0.7272102,2.1294024,-1.6323159,-0.25105447
1980-04-08 12:00:00,-0.2899487,0.7567951,1.4812775,-0.78516924,-1.572729,1.7293521,0.8520432,0.38720244,-0.63723874,-0.13660948
1980-04-09 12:00:00,0.011259407,0.11744128,1.2664464,-0.16332568,-1.7395566,1.6316942,0.02338749,-0.28751707,0.26529646,0.028499372
1980-04-10 12:00:00,0.22386396,-0.33765468,0.53396946,0.7161146,-1.6707865,1.222328,0.24621677,-0.55869377,0.6351717,-0.60446066
1980-04-11 12:00:00,0.43684953,-0.54493445,-0.45564267,1.1210507,-1.5359787,0.364763,1.0197753,-1.1757517,1.4623457,-1.1068795
1980-04-12 12:00:00,0.76101756,-0.29321522,-1.1965177,0.6965093,-0.7041058,-0.47610465,1.3638356,-1.4601123,1.5146912,0.20505852
1980-04-13 12:00:00,1.1984603,0.21597761,-1.2377516,0.26086512,0.4202057,-0.40465435,1.1579674,-1.3915198,1.0509354,1.4198385
1980-04-14 12:00:00,1.6294137,0.4924201,-0.9525794,0.41438997,0.21508706,0.40296862,0.55111605,-1.2090372,0.46003318,2.0573013
1980-04-15 12:00:00,1.4469295,0.80977273,-0.50202125,0.055130914,-0.5658477,-0.30362907,1.2086304,-1.3342204,0.8426209,1.61264
1980-04-16 12:00:00,0.9825006,1.1502329,1.1427617,-0.6670971,-0.013772867,-1.6023027,0.8924437,-0.627673,1.465538,2.4551594
1980-04-17 12:00:00,0.26756397,1.1330101,2.293608,-0.15519464,-0.2869022,-1.1536769,-0.39891756,-1.1056097,0.49959737,2.6065757
1980-04-18 12:00:00,-0.32749504,0.38049638,2.5809677,0.5030305,0.02503619,-0.6937534,-0.216018,-0.2624786,-0.34481925,1.9417721
1980-04-19 12:00:00,-1.1732545,-0.22783805,2.3997197,0.44782758,0.5785403,1.6184093,0.6322224,-0.45620856,-0.1981051,1.4868243
1980-04-20 12:00:00,-1.075527,0.013227462,1.8653928,-0.019889675,0.3824617,2.0764003,0.23555137,-1.4301356,-0.0031936557,0.5108246
1980-04-21 12:00:00,-0.6690501,0.30452847,1.3933072,-0.010332618,-0.27162632,0.6302825,-1.0229068,-1.0002906,0.88632023,-0.2944486
1980-04-22 12:00:00,-0.40925452,0.6881147,1.2773757,-0.52624625,-1.2947073,-0.06395419,-1.5763664,-0.33152285,1.5524753,-0.059993815
1980-04-23 12:00:00,-0.5877881,0.5637897,1.430987,-0.97678405,-1.8453608,-0.3998651,-1.6035833,-0.2643263,1.5758474,0.16052955
1980-04-24 12:00:00,-0.45548102,0.24257776,1.34542,-0.50525707,-2.2662494,-0.33941036,-1.5264531,-1.1130497,1.1888528,0.0022363707
1980-04-25 12:00:00,-0.017578702,0.07609837,0.20812258,-0.37076613,-2.1936812,0.16212851,-0.89076865,-1.1260501,1.4863101,-0.46358347
1980-04-26 12:00:00,0.15847583,0.36232373,-0.42865592,-0.59906375,-1.2641504,0.65028715,-0.58391756,-0.47813025,1.3656019,-0.053512383
1980-04-27 12:00:00,0.23248634,0.6865389,-0.32366222,-0.8067498,-0.7243775,1.0334998,-0.99814886,-0.2220531,0.89655423,1.3249424
1980-04-28 12:00:00,0.3796688,0.8916218,-0.18863815,-0.6903431,-0.7799351,1.3457205,-1.0242859,-0.5522489,0.38934729,1.6529534
1980-04-29 12:00:00,0.33654693,1.0147579,-0.3159187,-0.414509,-0.82150185,1.057078,-0.5703443,-1.4908501,0.12572534,0.6749066
1980-04-30 12:00:00,-0.027820084,1.284739,-0.85499686,-0.42385763,-0.5161852,0.8409217,-0.028357148,-1.7471215,0.33537978,-0.9645045
1980-05-01 12:00:00,-0.5561032,1.5147455,-1.1090226,-0.48014763,-0.12519859,0.9828003,0.30449766,-1.7511872,1.0083289,-1.3496346
1980-05-02 12:00:00,-0.6790561,1.3724878,-1.0982702,-0.43437332,-0.1437208,1.0757654,0.56403726,-1.891464,1.2939905,-0.21659666
1980-05-03 12:00:00,-1.0785811,1.0428971,-1.1494306,-0.4179408,0.68707734,0.57303876,0.3772299,-1.2935703,1.1786151,-0.07444098
1980-05-04 12:00:00,-1.7035159,0.6613284,-1.0146822,-0.16690168,0.909011,0.058851782,-0.5178785,-0.7245819,1.2001265,-0.5361261
1980-05-05 12:00:00,-1.9958977,0.076709315,-1.0141064,0.24318618,0.60949755,-0.19664036,-1.0527562,-0.42600754,1.099518,-0.8337901
1980-05-06 12:00:00,-1.960689,-0.6973415,-0.7321841,0.452761,0.13092183,-0.3263377,-1.377732,0.1544258,0.30398357,-0.77318007
1980-05-07 12:00:00,-1.5234153,-1.2277253,-0.75020444,0.21384388,-0.22178426,-0.049637787,-1.3585654,0.5833912,0.16208355,-0.728716
1980-05-08 12:00:00,-0.9743554,-1.3886044,-0.80684465,0.58458924,-0.1842553,0.11834862,-0.99121255,0.3190732,0.57085884,-1.1934005
1980-05-09 12:00:00,-0.552628,-0.8986978,-0.9835582,1.0035762,-0.11873882,-0.31766793,-0.2563043,0.3955026,1.315593,-1.8530768
1980-05-10 12:00:00,-0.5751218,-0.052646663,-1.1299874,1.0790027,0.15845448,-0.7655596,0.7967628,0.709088,1.6358124,-1.9435716
1980-05-11 12:00:00,-0.3715389,0.38732615,-1.1588919,0.87767273,0.33283514,-0.32782483,1.1515902,0.43101737,0.88489985,-1.3323706
1980-05-12 12:00:00,-0.08326654,0.5470952,-1.1999447,0.8045936,0.30359772,0.6209406,0.93673944,-0.07417063,0.787803,-1.205098
1980-05-13 12:00:00,0.29496607,0.73751086,-1.0860767,0.71953523,0.63026285,0.751535,0.9405962,-0.46996123,0.98494965,-0.5855903
1980-05-14 12:00:00,0.42054123,1.1649544,-0.8602776,0.2812682,1.1673818,0.4351996,0.35381672,-0.2957456,1.3203831,-0.5554411
1980-05-15 12:00:00,0.1643044,1.5857346,-0.6813711,-0.17794311,1.239475,0.9121451,-0.14144355,0.41805896,1.0895787,-0.7454557
1980-05-16 12:00:00,-0.00959719,1.5297843,-0.58001846,-0.22806488,0.7852631,1.1845473,0.08372385,0.83966297,0.7431282,-1.227208
1980-05-17 12:00:00,-0.06584988,1.4121825,-0.43997237,-0.30385712,0.053030223,1.5758942,0.09000061,0.8349704,0.29788414,-0.5863781
1980-05-18 12:00:00,-0.18573937,1.3044448,-0.24237041,-0.205696,-0.12813959,2.0951324,0.6277893,0.41343513,0.23521827,-0.55996466
1980-05-19 12:00:00,-0.39995173,1.144048,0.40951717,-0.15026824,0.20599568,1.7304556,0.6611379,0.46305215,0.44737327,0.12887034
1980-05-20 12:00:00,-0.80408984,0.90558285,0.8173943,-0.086985365,0.4741259,1.8492798,0.37523323,-0.049254812,0.09697008,0.4706998
1980-05-21 12:00:00,-0.883997,0.9466806,0.7730399,0.11962872,0.5054126,2.08387,1.0552198,-0.7580286,-0.2856409,0.050633788
1980-05-22 12:00:00,-0.9889809,0.9120903,0.99376893,0.26222497,0.56605375,1.421846,1.5505223,-1.006646,-0.3323969,-0.14998822
1980-05-23 12:00:00,-1.1290613,0.9318735,0.9138359,0.44904256,0.6216382,1.2132083,0.63652134,-1.0482297,-0.5507325,0.91832465
1980-05-24 12:00:00,-1.6262832,0.649753,0.5625313,0.6841934,0.65451515,0.89127314,-0.6051636,-1.0621647,-0.43023118,1.3670484
1980-05-25 12:00:00,-1.7658824,0.19694929,0.21824068,0.66888267,1.2340779,0.2626076,-1.277216,-0.72505444,0.32289892,0.6478284
1980-05-26 12:00:00,-1.4933667,-0.34503448,0.13535741,0.19650984,1.337074,-0.15544347,-1.1419864,0.08297796,0.33510992,-0.11141177
1980-05-27 12:00:00,-1.1302918,-0.50834036,0.28309423,-0.6806229,1.3899579,-0.107253805,-0.7874465,0.5349587,-0.12867844,-0.17540908
1980-05-28 12:00:00,-0.7161958,-0.58020043,0.2618639,-0.8838986,1.4561119,0.17834996,-1.2119181,0.07555347,-0.5416901,-0.48414722
1980-05-29 12:00:00,-0.2715782,-0.58033293,-0.11364399,-0.63502496,1.279801,0.8552615,-1.7111664,-0.63255525,-0.5542232,-0.87897855
1980-05-30 12:00:00,0.09961126,-0.82911664,-0.46714577,-0.40890485,0.5215055,1.4204569,-2.0105765,-0.662337,-0.1727161,-0.78576183
1980-05-31 12:00:00,0.12667783,-0.8983355,-0.46752775,-0.32321528,-0.014597374,1.6517164,-1.842067,-0.6736658,-0.32302883,0.16875942
1980-06-01 12:00:00,0.12592448,-0.20997119,-0.30254123,-0.19529065,-0.15951104,1.6732643,-1.0644966,-0.415246,0.33507338,0.38879555
1980-06-02 12:00:00,0.29417637,0.33802432,-0.50711805,0.02976199,-0.56705695,1.3503457,-0.50739884,0.258878,1.1248682,1.0122843
1980-06-03 12:00:00,0.5881009,0.7884145,-0.49996752,0.25797033,-0.6121422,0.70059854,-0.052230995,0.24895215,1.5068787,2.0339384
1980-06-04 12:00:00,0.5271506,1.0109912,-0.20926747,0.24072346,-0.3691616,-0.013385033,-0.0861974,0.03316829,1.8491282,2.036238
1980-06-05 12:00:00,0.14030114,0.9284317,0.15027833,0.028509697,-0.141176,-0.019864405,-0.48028895,0.04764378,2.0843668,1.6343942
1980-06-06 12:00:00,-0.023079317,0.9416088,0.5101043,-0.57355803,-0.49181092,0.29608166,-0.8050904,0.034686886,1.728245,1.4945637
1980-06-07 12:00:00,-0.07690807,0.72198707,0.6262983,-0.93691564,-0.4248,0.12381894,-1.094429,-0.2947774,0.892323,1.1736933
1980-06-08 12:00:00,-0.35597852,0.44398868,0.29629746,-1.0627055,0.37574184,-0.36425868,-0.7788742,-0.3916062,-0.21038736,0.4484423
1980-06-09 12:00:00,-0.796437,0.24498348,0.12592047,-1.1518748,0.97689503,-1.4347236,-0.66504264,-0.21439758,0.6715012,-1.2943612
1980-06-10 12:00:00,-0.792675,0.23042953,0.35979226,-1.4923271,1.1048844,-2.281789,0.14620958,-0.12890325,0.29628366,-1.3909189
1980-06-11 12:00:00,-0.5769195,0.30789667,0.84243155,-1.4185966,0.49404508,-2.1297443,1.4013364,-1.0895945,-0.7429181,-0.688916
1980-06-12 12:00:00,-0.19125384,0.6053026,0.66859883,-0.70930415,0.4243698,-1.6706939,1.8322734,-1.9029387,-1.0458815,-0.20684984
1980-06-13 12:00:00,0.43495092,0.7555338,0.13308005,-0.25551522,0.301022,-1.327217,1.3114282,-2.1012478,-1.2727072,0.16351917
1980-06-14 12:00:00,0.9019453,0.50162643,-0.69659096,-0.3171806,0.3202731,-1.2089827,1.0481342,-1.7209475,-0.566787,-0.4795767
1980-06-15 12:00:00,0.8213094,0.0014706802,-0.4466448,-0.720685,0.7922478,-1.3880265,0.42380723,-1.2320484,-0.035932623,-0.62606627
1980-06-16 12:00:00,0.8489075,-0.17872474,-0.143226,-0.847627,1.2780992,-0.615844,0.1702753,-0.37847856,0.6088737,-0.35059336
1980-06-17 12:00:00,0.71728325,-0.023683531,0.15579686,-1.0624017,1.4453641,0.07990131,-0.22132291,0.2192069,0.55883974,-0.17469615
1980-06-18 12:00:00,0.74913913,-0.08011432,0.17333236,-1.0049462,1.0181525,0.57469654,-0.13967606,0.8419944,1.14893,-0.43034437
1980-06-19 12:00:00,0.4148622,-0.6456118,0.34711665,-1.3466387,0.70544374,0.3823972,-0.042785447,1.5171554,0.99691194,0.018678145
1980-06-20 12:00:00,0.14920746,-0.80561197,0.47379923,-1.5549005,0.27681118,0.41817546,0.2372097,1.2394489,0.7453966,-0.39902014
1980-06-21 12:00:00,-0.24068916,-1.0969098,0.13571991,-1.6672451,0.07037965,0.15429233,0.396987,1.0765966,0.31869087,-0.50650364
1980-06-22 12:00:00,-0.4197676,-1.1441628,-0.11941479,-1.7905979,0.31138352,0.28318912,0.2596383,0.8201981,-0.38250434,-0.3925361
1980-06-23 12:00:00,-0.30177858,-1.1034819,-0.35503027,-1.5587242,0.265435,0.71476746,-0.09602149,0.53724223,-0.61532843,-0.26741675
1980-06-24 12:00:00,-0.2487496,-1.1961333,-0.3200475,-1.2727655,0.16738746,0.78319466,-0.46518114,0.48311713,-0.57842124,-0.015577292
1980-06-25 12:00:00,-0.26651838,-0.9862869,0.17683709,-1.1658423,0.28275934,1.0940365,-0.46352172,0.1599001,-0.70423025,0.30261493
1980-06-26 12:00:00,-0.0068560843,-0.72269005,0.5867192,-1.0451959,0.41442066,1.4299656,0.15231387,-0.4652929,-0.48082134,-0.0024653636
1980-06-27 12:00:00,-0.078061014,-0.72157097,0.8282219,-0.79620516,0.6087579,1.3785768,0.33558697,-0.26443347,0.29780233,-0.15805236
